timestamp,cpu_pct,memory_pct,active_connections,lock_wait_count,disk_io_mbps,cache_hit_ratio
2026-01-09 06:01:30,32.22,51.51,29,1.42,112.72,0.9639
2026-01-09 06:02:00,33.15,50.84,36,0.84,100.83,0.9704
2026-01-09 06:02:30,27.82,49.47,40,1.65,120.14,0.9556
2026-01-09 06:03:00,30.23,52.11,45,2.07,114.74,0.9501
2026-01-09 06:03:30,30.95,48.22,41,1.54,115.26,0.9555
2026-01-09 06:04:00,23.14,51.14,35,1.84,101.73,0.972
2026-01-09 06:04:30,29.02,48.38,36,0.6,112.96,0.9641
2026-01-09 06:05:00,31.96,53.2,31,0.49,89.23,0.9566
2026-01-09 06:05:30,34.3,48.91,33,2.11,105.37,0.942
2026-01-09 06:06:00,33.78,49.9,37,2.17,105.84,0.9584
2026-01-09 06:06:30,27.86,47.2,33,1.71,97.26,0.9547
2026-01-09 06:07:00,30.2,48.55,32,1.26,90.42,0.9552
2026-01-09 06:07:30,30.78,48.8,39,2.27,82.83,0.9519
2026-01-09 06:08:00,28.21,49.32,40,0.76,112.78,0.9642
2026-01-09 06:08:30,32.23,48.03,39,1.24,121.59,0.959
2026-01-09 06:09:00,30.47,46.23,36,0.84,92.01,0.9519
2026-01-09 06:09:30,30.81,46.36,35,1.26,99.32,0.9529
2026-01-09 06:10:00,33.05,48.02,39,1.34,123.9,0.9635
2026-01-09 06:10:30,30.48,47.43,39,1.12,85.11,0.9627
2026-01-09 06:11:00,29.37,44.7,36,1.85,100.08,0.9518
2026-01-09 06:11:30,32.7,47.93,36,1.83,119.09,0.9575
2026-01-09 06:12:00,26.29,50.05,35,1.63,86.48,0.9646
2026-01-09 06:12:30,28.77,49.75,41,1.58,115.03,0.9561
2026-01-09 06:13:00,27.72,51.58,42,1.2,58.12,0.9652
2026-01-09 06:13:30,25.91,50.0,33,1.63,94.43,0.9552
2026-01-09 06:14:00,26.34,49.01,37,1.76,102.68,0.9579
2026-01-09 06:14:30,30.27,49.89,39,1.84,92.26,0.9541
2026-01-09 06:15:00,32.4,52.66,47,0.72,100.94,0.93
2026-01-09 06:15:30,38.13,49.66,40,1.24,110.11,0.9663
2026-01-09 06:16:00,28.49,46.81,36,1.41,118.81,0.9551
2026-01-09 06:16:30,29.1,48.31,38,1.74,125.47,0.9521
2026-01-09 06:17:00,29.59,47.32,43,1.19,99.33,0.9565
2026-01-09 06:17:30,36.56,47.27,40,1.18,112.45,0.9629
2026-01-09 06:18:00,35.45,48.11,41,1.54,117.14,0.9671
2026-01-09 06:18:30,29.67,50.71,38,2.01,117.25,0.9532
2026-01-09 06:19:00,34.5,48.08,36,1.05,102.01,0.9273
2026-01-09 06:19:30,30.36,49.07,41,0.96,103.91,0.9529
2026-01-09 06:20:00,34.27,49.62,40,1.87,119.27,0.9485
2026-01-09 06:20:30,37.11,45.46,42,1.65,130.39,0.9522
2026-01-09 06:21:00,30.57,47.1,33,1.35,99.41,0.9474
2026-01-09 06:21:30,28.88,51.37,34,1.63,110.15,0.958
2026-01-09 06:22:00,31.36,50.9,41,2.04,102.45,0.9459
2026-01-09 06:22:30,30.98,49.58,41,1.12,115.36,0.9526
2026-01-09 06:23:00,31.44,49.38,46,1.84,128.42,0.958
2026-01-09 06:23:30,37.52,51.18,31,1.8,117.76,0.9606
2026-01-09 06:24:00,27.82,46.52,38,0.57,123.55,0.9557
2026-01-09 06:24:30,38.17,50.2,42,1.73,114.18,0.9554
2026-01-09 06:25:00,32.24,44.72,44,2.02,126.28,0.9551
2026-01-09 06:25:30,32.01,47.23,32,1.15,116.37,0.9579
2026-01-09 06:26:00,30.96,46.94,35,1.39,90.21,0.9559
2026-01-09 06:26:30,37.34,47.94,49,1.1,110.3,0.9589
2026-01-09 06:27:00,32.45,46.2,40,1.5,110.02,0.9547
2026-01-09 06:27:30,33.92,47.82,41,1.15,136.99,0.9644
2026-01-09 06:28:00,29.69,52.1,41,1.73,111.56,0.9505
2026-01-09 06:28:30,31.87,47.74,30,1.15,104.64,0.943
2026-01-09 06:29:00,34.51,50.18,36,1.31,117.95,0.9466
2026-01-09 06:29:30,25.1,52.08,38,1.6,117.19,0.9394
2026-01-09 06:30:00,30.79,49.71,38,0.91,120.07,0.9595
2026-01-09 06:30:30,31.71,51.74,42,1.67,107.44,0.9521
2026-01-09 06:31:00,35.45,46.89,32,1.27,114.95,0.9527
2026-01-09 06:31:30,34.51,50.27,39,1.33,127.51,0.9657
2026-01-09 06:32:00,32.15,50.62,38,0.88,90.57,0.9654
2026-01-09 06:32:30,35.43,50.64,45,1.08,128.94,0.9571
2026-01-09 06:33:00,31.83,45.28,33,2.35,141.19,0.9393
2026-01-09 06:33:30,27.13,52.49,39,1.13,97.4,0.9411
2026-01-09 06:34:00,37.13,50.43,31,1.14,139.98,0.9565
2026-01-09 06:34:30,29.02,48.64,39,1.97,114.76,0.9672
2026-01-09 06:35:00,34.09,45.4,43,1.41,108.98,0.9573
2026-01-09 06:35:30,32.56,50.39,37,1.22,133.17,0.9545
2026-01-09 06:36:00,34.62,48.88,45,1.61,111.83,0.9659
2026-01-09 06:36:30,32.38,50.4,34,1.19,128.54,0.9528
2026-01-09 06:37:00,33.76,49.9,40,1.24,110.16,0.9503
2026-01-09 06:37:30,32.62,51.01,42,2.17,127.61,0.9443
2026-01-09 06:38:00,31.57,51.99,44,2.03,117.5,0.9505
2026-01-09 06:38:30,34.61,47.39,39,2.49,112.61,0.953
2026-01-09 06:39:00,33.06,53.19,35,1.86,111.89,0.9465
2026-01-09 06:39:30,28.64,53.61,44,0.85,99.0,0.9466
2026-01-09 06:40:00,35.26,49.98,36,1.48,137.24,0.9589
2026-01-09 06:40:30,28.34,48.13,40,1.59,137.86,0.9528
2026-01-09 06:41:00,35.47,45.91,39,1.88,146.88,0.9395
2026-01-09 06:41:30,33.34,46.76,40,2.05,132.4,0.9524
2026-01-09 06:42:00,33.17,55.54,40,1.26,110.43,0.9381
2026-01-09 06:42:30,35.26,51.63,44,1.92,109.93,0.9511
2026-01-09 06:43:00,37.49,49.44,38,2.04,107.26,0.9412
2026-01-09 06:43:30,30.88,55.79,46,1.85,105.12,0.9577
2026-01-09 06:44:00,39.21,51.16,36,1.81,117.15,0.954
2026-01-09 06:44:30,31.23,48.91,39,1.15,118.68,0.9458
2026-01-09 06:45:00,39.13,51.47,45,1.48,89.82,0.9609
2026-01-09 06:45:30,33.89,51.32,41,0.44,113.44,0.9443
2026-01-09 06:46:00,34.94,51.45,52,1.79,111.83,0.9482
2026-01-09 06:46:30,35.86,52.23,35,1.43,117.92,0.9363
2026-01-09 06:47:00,36.57,51.04,41,1.68,130.38,0.9717
2026-01-09 06:47:30,36.37,48.3,56,1.0,126.42,0.9503
2026-01-09 06:48:00,34.15,51.4,44,2.25,111.04,0.9563
2026-01-09 06:48:30,36.33,55.34,44,0.99,141.53,0.9478
2026-01-09 06:49:00,32.01,53.34,43,1.47,146.55,0.9471
2026-01-09 06:49:30,33.04,51.68,31,1.65,122.45,0.9436
2026-01-09 06:50:00,34.64,51.26,42,1.98,125.65,0.9504
2026-01-09 06:50:30,36.79,51.28,57,2.09,113.66,0.9349
2026-01-09 06:51:00,32.75,46.71,46,1.43,110.41,0.958
2026-01-09 06:51:30,33.68,51.58,41,1.62,141.3,0.9612
2026-01-09 06:52:00,39.18,51.53,33,1.24,98.05,0.9611
2026-01-09 06:52:30,34.92,53.36,48,1.52,148.47,0.9615
2026-01-09 06:53:00,35.22,51.76,50,1.81,112.64,0.9401
2026-01-09 06:53:30,34.18,49.53,44,1.33,116.88,0.964
2026-01-09 06:54:00,40.04,49.39,41,1.48,127.68,0.9552
2026-01-09 06:54:30,33.55,51.97,41,1.41,109.34,0.9621
2026-01-09 06:55:00,37.89,51.69,46,2.15,134.6,0.9589
2026-01-09 06:55:30,33.88,47.99,39,2.7,119.76,0.9677
2026-01-09 06:56:00,36.88,50.99,39,1.25,121.69,0.9502
2026-01-09 06:56:30,36.9,49.69,40,2.04,152.15,0.9524
2026-01-09 06:57:00,36.68,50.81,43,1.5,118.77,0.957
2026-01-09 06:57:30,37.21,50.61,40,1.37,133.79,0.9435
2026-01-09 06:58:00,32.4,51.72,43,1.55,136.86,0.9509
2026-01-09 06:58:30,33.49,51.5,40,2.06,124.7,0.9411
2026-01-09 06:59:00,36.01,49.62,49,1.57,134.16,0.9451
2026-01-09 06:59:30,34.97,52.04,43,1.17,135.48,0.9541
2026-01-09 07:00:00,32.42,50.53,40,1.38,118.29,0.9489
2026-01-09 07:00:30,31.38,50.43,49,2.49,107.95,0.962
2026-01-09 07:01:00,42.45,50.92,46,2.14,118.88,0.9607
2026-01-09 07:01:30,35.17,53.23,52,2.26,120.71,0.9571
2026-01-09 07:02:00,34.43,49.09,43,2.05,121.68,0.9656
2026-01-09 07:02:30,36.07,49.22,43,1.32,145.53,0.9561
2026-01-09 07:03:00,35.75,52.91,40,1.07,107.27,0.9327
2026-01-09 07:03:30,32.75,52.55,48,1.21,95.98,0.9469
2026-01-09 07:04:00,37.53,53.14,46,1.14,137.39,0.9548
2026-01-09 07:04:30,38.25,49.69,47,2.08,106.21,0.9447
2026-01-09 07:05:00,31.56,49.9,44,0.93,143.51,0.9621
2026-01-09 07:05:30,35.74,50.21,44,2.38,136.19,0.9328
2026-01-09 07:06:00,29.46,49.76,45,0.81,124.09,0.9339
2026-01-09 07:06:30,36.25,52.01,53,1.59,121.85,0.964
2026-01-09 07:07:00,38.28,51.72,43,2.51,116.55,0.9358
2026-01-09 07:07:30,35.75,51.0,51,1.74,141.26,0.925
2026-01-09 07:08:00,35.42,54.63,40,1.53,140.48,0.9455
2026-01-09 07:08:30,38.77,50.48,45,2.0,111.51,0.9424
2026-01-09 07:09:00,39.26,50.16,46,2.16,129.63,0.9532
2026-01-09 07:09:30,41.17,56.34,46,1.46,140.75,0.9427
2026-01-09 07:10:00,40.56,50.7,43,1.17,115.87,0.9622
2026-01-09 07:10:30,37.64,51.69,56,1.74,128.34,0.9392
2026-01-09 07:11:00,34.29,49.97,42,1.45,124.69,0.9573
2026-01-09 07:11:30,36.64,55.42,49,1.33,135.75,0.9518
2026-01-09 07:12:00,41.0,53.54,46,2.56,137.68,0.9562
2026-01-09 07:12:30,41.32,53.61,47,1.65,99.04,0.9317
2026-01-09 07:13:00,36.56,50.84,46,2.2,118.09,0.9343
2026-01-09 07:13:30,33.02,49.98,40,1.72,152.77,0.9562
2026-01-09 07:14:00,39.08,52.44,40,2.82,125.27,0.9577
2026-01-09 07:14:30,30.3,51.83,45,1.57,109.02,0.952
2026-01-09 07:15:00,40.77,56.26,54,2.34,156.04,0.9682
2026-01-09 07:15:30,34.34,52.56,40,1.98,126.71,0.9484
2026-01-09 07:16:00,36.39,47.12,37,2.14,120.66,0.96
2026-01-09 07:16:30,36.73,48.94,39,1.38,116.85,0.9489
2026-01-09 07:17:00,38.07,52.85,48,2.16,146.17,0.9404
2026-01-09 07:17:30,31.72,50.81,47,1.45,140.62,0.9364
2026-01-09 07:18:00,42.15,53.79,45,1.34,129.21,0.9611
2026-01-09 07:18:30,36.21,51.06,47,1.09,147.63,0.9558
2026-01-09 07:19:00,40.23,55.05,43,1.74,130.44,0.9654
2026-01-09 07:19:30,36.27,48.7,45,2.17,139.85,0.9486
2026-01-09 07:20:00,36.47,53.02,50,1.84,126.99,0.9491
2026-01-09 07:20:30,35.97,54.4,46,1.27,166.11,0.9422
2026-01-09 07:21:00,35.03,49.98,44,2.11,108.87,0.951
2026-01-09 07:21:30,35.96,50.77,38,1.72,106.88,0.9465
2026-01-09 07:22:00,38.84,47.93,51,0.76,160.19,0.9473
2026-01-09 07:22:30,35.22,52.85,43,0.53,150.03,0.9458
2026-01-09 07:23:00,38.14,52.17,43,1.19,144.26,0.9543
2026-01-09 07:23:30,37.78,54.54,47,2.31,155.46,0.96
2026-01-09 07:24:00,39.25,50.53,50,1.52,144.49,0.9652
2026-01-09 07:24:30,37.74,50.31,51,1.75,156.74,0.9496
2026-01-09 07:25:00,37.91,52.8,49,0.77,121.88,0.9601
2026-01-09 07:25:30,36.16,52.55,47,1.42,131.64,0.9388
2026-01-09 07:26:00,33.77,53.08,56,2.14,145.95,0.9594
2026-01-09 07:26:30,38.83,52.71,44,2.16,138.58,0.942
2026-01-09 07:27:00,37.37,50.47,51,2.54,117.85,0.9593
2026-01-09 07:27:30,41.95,50.39,38,1.8,132.19,0.9466
2026-01-09 07:28:00,41.8,52.07,60,1.01,122.16,0.94
2026-01-09 07:28:30,37.86,55.62,43,1.33,125.65,0.9478
2026-01-09 07:29:00,39.01,52.05,42,1.73,157.04,0.9578
2026-01-09 07:29:30,37.15,52.97,51,2.23,158.56,0.9513
2026-01-09 07:30:00,35.11,49.83,52,1.06,148.15,0.9426
2026-01-09 07:30:30,34.98,53.91,44,2.02,138.65,0.9295
2026-01-09 07:31:00,42.98,55.53,54,2.28,125.35,0.96
2026-01-09 07:31:30,41.0,48.76,44,1.42,158.45,0.9388
2026-01-09 07:32:00,37.07,50.43,47,2.32,115.31,0.9531
2026-01-09 07:32:30,36.2,56.77,50,1.76,127.94,0.9505
2026-01-09 07:33:00,34.52,53.25,46,1.49,167.93,0.9623
2026-01-09 07:33:30,43.31,54.76,51,2.54,141.95,0.9544
2026-01-09 07:34:00,43.2,54.74,52,2.21,139.07,0.9532
2026-01-09 07:34:30,40.85,50.64,46,2.18,139.38,0.948
2026-01-09 07:35:00,40.02,49.2,49,1.74,140.48,0.9566
2026-01-09 07:35:30,38.04,55.86,45,2.16,130.0,0.9597
2026-01-09 07:36:00,39.91,50.81,50,2.02,141.54,0.9512
2026-01-09 07:36:30,38.57,52.11,41,2.11,145.77,0.9671
2026-01-09 07:37:00,39.22,53.84,51,2.26,130.82,0.9494
2026-01-09 07:37:30,39.43,54.77,61,1.99,116.86,0.9361
2026-01-09 07:38:00,42.62,50.01,52,1.47,179.38,0.9356
2026-01-09 07:38:30,37.46,54.9,49,1.47,124.43,0.9412
2026-01-09 07:39:00,36.84,53.37,60,2.87,169.97,0.9464
2026-01-09 07:39:30,41.7,53.65,46,0.94,112.86,0.9492
2026-01-09 07:40:00,35.57,51.86,52,0.68,161.68,0.9481
2026-01-09 07:40:30,38.53,52.17,53,1.36,159.48,0.9563
2026-01-09 07:41:00,37.59,53.11,57,2.05,136.65,0.94
2026-01-09 07:41:30,39.43,52.68,52,1.69,125.53,0.9585
2026-01-09 07:42:00,41.5,51.57,48,2.21,127.84,0.9457
2026-01-09 07:42:30,38.99,52.12,45,1.83,126.47,0.9414
2026-01-09 07:43:00,42.52,52.19,53,2.34,139.2,0.9524
2026-01-09 07:43:30,37.4,55.1,54,2.59,158.38,0.9499
2026-01-09 07:44:00,48.36,55.45,57,1.64,135.65,0.9479
2026-01-09 07:44:30,37.07,53.75,51,2.41,158.69,0.9484
2026-01-09 07:45:00,39.06,57.32,44,1.1,148.78,0.9464
2026-01-09 07:45:30,39.26,50.08,47,2.61,161.18,0.955
2026-01-09 07:46:00,37.84,53.13,49,1.54,133.79,0.946
2026-01-09 07:46:30,35.86,56.15,51,1.63,118.3,0.9548
2026-01-09 07:47:00,37.26,54.81,47,1.94,123.09,0.9452
2026-01-09 07:47:30,40.16,54.17,56,2.14,165.78,0.9326
2026-01-09 07:48:00,46.77,55.79,50,2.39,169.21,0.9579
2026-01-09 07:48:30,37.53,53.99,55,1.87,149.31,0.9519
2026-01-09 07:49:00,37.64,56.48,52,1.87,129.6,0.9443
2026-01-09 07:49:30,43.41,54.44,55,1.88,144.42,0.9303
2026-01-09 07:50:00,41.88,53.63,54,0.83,181.48,0.9474
2026-01-09 07:50:30,42.09,54.8,50,2.11,161.29,0.9484
2026-01-09 07:51:00,43.39,55.62,56,2.83,149.16,0.9458
2026-01-09 07:51:30,40.69,54.9,45,2.61,140.21,0.9456
2026-01-09 07:52:00,37.01,54.36,46,1.07,133.3,0.944
2026-01-09 07:52:30,38.35,54.71,59,2.02,111.0,0.9463
2026-01-09 07:53:00,42.77,53.46,54,2.05,128.14,0.9584
2026-01-09 07:53:30,40.16,53.54,55,1.12,163.63,0.9365
2026-01-09 07:54:00,46.56,56.51,48,2.09,130.68,0.9353
2026-01-09 07:54:30,33.64,55.52,50,2.32,148.41,0.9341
2026-01-09 07:55:00,43.76,55.35,51,2.42,141.35,0.9383
2026-01-09 07:55:30,40.67,53.57,46,0.61,170.11,0.9575
2026-01-09 07:56:00,45.78,56.17,51,1.85,136.56,0.9515
2026-01-09 07:56:30,42.76,53.68,55,2.52,145.75,0.9344
2026-01-09 07:57:00,42.82,51.98,49,2.08,155.46,0.9469
2026-01-09 07:57:30,38.41,60.0,51,2.17,137.42,0.9366
2026-01-09 07:58:00,41.71,53.6,54,1.62,148.59,0.9384
2026-01-09 07:58:30,44.79,55.08,53,1.94,140.92,0.9471
2026-01-09 07:59:00,46.16,53.4,54,1.57,109.73,0.9519
2026-01-09 07:59:30,44.9,55.42,65,1.77,133.53,0.9576
2026-01-09 08:00:00,45.51,56.8,48,1.61,122.71,0.9654
2026-01-09 08:00:30,39.01,52.19,53,2.02,157.34,0.9444
2026-01-09 08:01:00,39.84,53.87,51,2.66,147.65,0.9519
2026-01-09 08:01:30,41.25,51.01,62,2.26,153.56,0.9244
2026-01-09 08:02:00,41.57,57.8,61,1.86,166.42,0.9612
2026-01-09 08:02:30,41.52,57.36,61,2.39,162.17,0.9367
2026-01-09 08:03:00,44.45,54.53,50,2.74,146.75,0.9477
2026-01-09 08:03:30,42.52,51.67,53,2.36,148.74,0.9418
2026-01-09 08:04:00,43.2,56.98,46,1.93,149.2,0.963
2026-01-09 08:04:30,45.82,52.08,61,1.91,124.77,0.9318
2026-01-09 08:05:00,46.4,55.8,50,2.78,159.95,0.9426
2026-01-09 08:05:30,43.21,53.14,65,1.4,129.98,0.9471
2026-01-09 08:06:00,51.06,52.14,59,2.03,155.69,0.9565
2026-01-09 08:06:30,40.36,54.44,51,2.7,168.78,0.9338
2026-01-09 08:07:00,43.67,57.11,47,2.7,149.11,0.9404
2026-01-09 08:07:30,46.71,57.27,48,2.36,160.3,0.9232
2026-01-09 08:08:00,44.32,54.25,61,1.58,152.32,0.9395
2026-01-09 08:08:30,40.72,50.7,61,2.59,151.56,0.9486
2026-01-09 08:09:00,40.54,57.28,57,2.04,172.94,0.9318
2026-01-09 08:09:30,36.91,56.02,54,1.45,153.45,0.9484
2026-01-09 08:10:00,45.49,52.98,54,2.17,167.89,0.9538
2026-01-09 08:10:30,41.37,56.23,53,1.81,146.59,0.9383
2026-01-09 08:11:00,45.16,57.11,54,2.11,145.89,0.9352
2026-01-09 08:11:30,39.68,58.75,52,2.34,157.51,0.9327
2026-01-09 08:12:00,44.34,55.9,56,1.81,152.02,0.9492
2026-01-09 08:12:30,40.48,58.18,59,0.83,148.69,0.9658
2026-01-09 08:13:00,44.25,53.92,59,0.98,156.48,0.9394
2026-01-09 08:13:30,43.3,52.71,54,0.73,143.17,0.9456
2026-01-09 08:14:00,46.62,60.36,52,2.3,147.81,0.9413
2026-01-09 08:14:30,43.55,55.11,66,1.89,135.69,0.9461
2026-01-09 08:15:00,40.17,54.75,62,1.92,161.05,0.9421
2026-01-09 08:15:30,44.17,54.09,61,1.39,141.23,0.945
2026-01-09 08:16:00,45.97,55.97,59,1.45,148.89,0.9465
2026-01-09 08:16:30,43.67,53.38,52,1.99,164.84,0.9651
2026-01-09 08:17:00,40.34,55.71,52,2.05,148.26,0.9481
2026-01-09 08:17:30,37.65,54.94,57,2.16,158.96,0.9456
2026-01-09 08:18:00,47.49,58.32,56,1.81,157.44,0.952
2026-01-09 08:18:30,43.84,53.49,62,2.26,180.81,0.9364
2026-01-09 08:19:00,44.54,56.59,56,1.6,159.05,0.9395
2026-01-09 08:19:30,43.91,55.81,52,1.86,148.69,0.9445
2026-01-09 08:20:00,45.36,56.43,62,2.16,185.19,0.9476
2026-01-09 08:20:30,39.94,55.01,73,1.41,162.4,0.9663
2026-01-09 08:21:00,40.37,59.02,65,1.95,127.63,0.9499
2026-01-09 08:21:30,43.84,55.51,61,2.1,132.17,0.9427
2026-01-09 08:22:00,45.31,56.93,64,1.13,171.49,0.9399
2026-01-09 08:22:30,44.78,57.68,54,1.91,164.77,0.9378
2026-01-09 08:23:00,45.32,53.85,64,2.48,145.22,0.9545
2026-01-09 08:23:30,45.58,54.09,61,2.46,132.88,0.9192
2026-01-09 08:24:00,43.2,54.58,61,1.78,147.99,0.9616
2026-01-09 08:24:30,48.2,53.01,65,2.9,155.01,0.9396
2026-01-09 08:25:00,38.87,53.44,58,1.88,152.39,0.947
2026-01-09 08:25:30,49.88,54.95,55,2.05,153.62,0.9604
2026-01-09 08:26:00,44.07,58.01,71,2.99,155.22,0.9387
2026-01-09 08:26:30,41.79,56.39,51,3.25,149.77,0.9437
2026-01-09 08:27:00,45.59,53.85,64,2.37,154.27,0.947
2026-01-09 08:27:30,44.53,56.22,55,2.19,164.71,0.935
2026-01-09 08:28:00,45.75,52.46,65,1.53,132.94,0.9381
2026-01-09 08:28:30,45.58,55.73,63,2.02,155.93,0.9419
2026-01-09 08:29:00,50.18,55.59,72,3.15,141.89,0.9527
2026-01-09 08:29:30,43.26,56.74,51,2.12,201.65,0.9357
2026-01-09 08:30:00,47.54,56.82,57,2.79,153.8,0.9433
2026-01-09 08:30:30,46.05,59.02,58,3.32,133.82,0.9377
2026-01-09 08:31:00,49.15,55.5,61,1.71,139.78,0.9384
2026-01-09 08:31:30,47.7,55.43,59,1.94,171.28,0.9275
2026-01-09 08:32:00,45.21,56.0,55,2.81,135.44,0.9471
2026-01-09 08:32:30,46.91,55.91,70,2.41,150.69,0.9496
2026-01-09 08:33:00,44.24,55.94,66,2.48,177.97,0.9185
2026-01-09 08:33:30,46.73,59.8,55,2.29,158.63,0.9507
2026-01-09 08:34:00,44.16,58.43,59,3.58,167.94,0.9663
2026-01-09 08:34:30,47.76,56.09,61,2.41,128.1,0.9531
2026-01-09 08:35:00,46.44,58.0,64,1.58,164.23,0.9434
2026-01-09 08:35:30,42.19,59.81,70,2.03,170.53,0.9427
2026-01-09 08:36:00,44.93,56.06,54,2.41,153.55,0.9491
2026-01-09 08:36:30,44.64,54.57,57,2.39,157.61,0.9336
2026-01-09 08:37:00,50.86,54.23,67,2.78,176.38,0.9504
2026-01-09 08:37:30,43.71,55.84,70,2.75,170.66,0.9371
2026-01-09 08:38:00,43.49,54.7,58,2.09,166.18,0.9548
2026-01-09 08:38:30,52.58,60.04,55,1.85,149.41,0.9538
2026-01-09 08:39:00,48.68,56.15,61,2.36,172.89,0.9554
2026-01-09 08:39:30,47.02,56.76,63,2.15,170.73,0.9412
2026-01-09 08:40:00,50.09,59.79,61,3.3,168.16,0.9472
2026-01-09 08:40:30,50.83,61.28,67,2.43,159.41,0.9461
2026-01-09 08:41:00,48.42,58.13,61,1.89,168.44,0.9361
2026-01-09 08:41:30,41.52,55.46,59,1.85,168.1,0.9297
2026-01-09 08:42:00,43.11,59.75,66,2.39,185.87,0.9349
2026-01-09 08:42:30,48.73,56.82,69,2.35,151.42,0.9555
2026-01-09 08:43:00,45.4,54.88,69,2.55,151.99,0.9407
2026-01-09 08:43:30,46.18,55.45,57,2.18,179.68,0.9501
2026-01-09 08:44:00,45.03,58.96,69,1.81,176.35,0.9418
2026-01-09 08:44:30,45.86,57.32,66,1.61,165.34,0.938
2026-01-09 08:45:00,46.85,56.98,58,3.19,126.47,0.9472
2026-01-09 08:45:30,48.52,57.51,63,2.56,157.84,0.9379
2026-01-09 08:46:00,45.95,58.37,65,1.73,165.28,0.9353
2026-01-09 08:46:30,44.11,56.48,57,1.35,167.55,0.9509
2026-01-09 08:47:00,46.12,59.34,66,1.83,154.3,0.9271
2026-01-09 08:47:30,47.75,58.51,62,1.87,165.39,0.9483
2026-01-09 08:48:00,48.9,58.56,64,2.83,152.23,0.9351
2026-01-09 08:48:30,44.3,56.71,70,1.88,155.7,0.9241
2026-01-09 08:49:00,49.11,57.5,70,2.96,150.31,0.9402
2026-01-09 08:49:30,50.97,56.08,68,1.01,166.08,0.9346
2026-01-09 08:50:00,50.46,56.85,67,2.52,156.06,0.9496
2026-01-09 08:50:30,48.9,54.59,65,2.03,174.38,0.9433
2026-01-09 08:51:00,50.42,59.56,59,2.01,164.01,0.9513
2026-01-09 08:51:30,46.17,58.31,68,2.29,193.75,0.9352
2026-01-09 08:52:00,49.1,58.51,64,1.21,164.0,0.9231
2026-01-09 08:52:30,45.99,57.56,75,2.65,152.63,0.9425
2026-01-09 08:53:00,48.85,57.97,63,2.0,173.89,0.943
2026-01-09 08:53:30,49.62,59.45,67,2.33,166.05,0.9478
2026-01-09 08:54:00,45.23,52.89,55,1.35,177.32,0.9416
2026-01-09 08:54:30,50.05,58.87,69,2.85,183.06,0.9499
2026-01-09 08:55:00,52.72,62.06,64,3.06,160.54,0.9349
2026-01-09 08:55:30,52.78,58.1,55,1.69,157.69,0.9284
2026-01-09 08:56:00,49.52,56.23,62,1.99,149.21,0.9269
2026-01-09 08:56:30,50.65,58.61,48,1.98,183.08,0.9457
2026-01-09 08:57:00,54.4,57.5,66,1.86,146.89,0.9436
2026-01-09 08:57:30,46.85,63.34,61,2.09,171.31,0.9494
2026-01-09 08:58:00,50.7,54.75,71,2.23,130.32,0.9399
2026-01-09 08:58:30,45.08,60.44,66,2.85,188.41,0.9353
2026-01-09 08:59:00,49.0,60.41,66,1.9,192.57,0.94
2026-01-09 08:59:30,45.89,61.97,55,1.98,162.3,0.9486
2026-01-09 09:00:00,47.31,56.83,70,2.71,166.99,0.942
2026-01-09 09:00:30,44.98,57.74,64,1.67,146.5,0.9357
2026-01-09 09:01:00,51.64,59.42,62,3.62,155.63,0.9451
2026-01-09 09:01:30,46.88,60.68,64,2.21,186.17,0.9379
2026-01-09 09:02:00,50.8,58.1,52,3.41,179.89,0.9364
2026-01-09 09:02:30,52.67,56.38,60,1.62,169.11,0.9329
2026-01-09 09:03:00,47.82,55.44,62,2.57,193.0,0.9398
2026-01-09 09:03:30,47.2,59.64,71,2.9,180.19,0.9318
2026-01-09 09:04:00,48.64,58.92,53,2.36,198.79,0.9329
2026-01-09 09:04:30,43.36,57.11,62,2.89,212.43,0.9408
2026-01-09 09:05:00,46.36,56.08,71,2.71,190.9,0.9339
2026-01-09 09:05:30,53.81,58.85,62,1.32,165.62,0.9339
2026-01-09 09:06:00,45.81,59.45,62,1.88,159.98,0.9249
2026-01-09 09:06:30,47.31,57.47,64,2.55,196.7,0.9492
2026-01-09 09:07:00,44.45,60.41,71,2.74,167.36,0.9536
2026-01-09 09:07:30,46.44,60.75,71,2.61,147.17,0.941
2026-01-09 09:08:00,51.75,58.78,66,2.18,166.63,0.9379
2026-01-09 09:08:30,52.84,57.27,68,1.02,166.66,0.946
2026-01-09 09:09:00,52.38,56.52,68,2.76,162.8,0.922
2026-01-09 09:09:30,45.3,55.54,70,2.42,168.35,0.9298
2026-01-09 09:10:00,52.74,58.35,68,1.92,157.46,0.9487
2026-01-09 09:10:30,49.68,59.12,68,2.87,192.62,0.9274
2026-01-09 09:11:00,48.76,56.77,67,2.19,170.88,0.9362
2026-01-09 09:11:30,48.71,63.88,57,2.3,153.12,0.9401
2026-01-09 09:12:00,45.41,58.77,63,2.93,153.69,0.9248
2026-01-09 09:12:30,46.22,59.65,68,2.24,185.52,0.9156
2026-01-09 09:13:00,49.02,58.91,68,2.42,180.08,0.9427
2026-01-09 09:13:30,55.6,60.38,59,2.81,174.11,0.9325
2026-01-09 09:14:00,45.53,58.43,68,2.77,160.23,0.934
2026-01-09 09:14:30,48.39,57.88,59,1.87,172.23,0.9444
2026-01-09 09:15:00,49.29,56.69,66,1.78,188.32,0.953
